"date","close","volume","open","high","low"
"2011/07/28","130.2200","207285100.0000","130.6000","131.7700","130.0100"
"2011/07/27","130.6000","247802000.0000","132.5900","132.6300","130.4300"
"2011/07/26","133.3300","130636700.0000","133.7400","133.9600","133.0300"
"2011/07/25","133.8300","136121900.0000","133.3000","134.4900","133.1600"
"2011/07/22","134.5800","125200600.0000","134.5200","134.7200","133.7600"
"2011/07/21","134.4900","248412000.0000","133.4000","134.8200","132.6693"
"2011/07/20","132.6500","135679500.0000","133.0700","133.1500","132.4200"
"2011/07/19","132.7300","165833100.0000","131.3400","132.8900","131.3100"
"2011/07/18","130.6100","196392500.0000","131.0800","131.2800","129.6300"
"2011/07/15","131.6900","218171400.0000","131.6600","131.8700","130.7700"
"2011/07/14","130.9300","225382300.0000","132.1700","132.7800","130.6800"
"2011/07/13","131.8400","201661800.0000","132.0900","133.2200","131.5190"
"2011/07/12","131.4000","213850000.0000","131.6900","132.7800","131.3600"
"2011/07/11","131.9700","194942700.0000","132.7500","133.1800","131.6600"
"2011/07/08","134.4000","193840900.0000","133.8300","135.3558","133.3900"
"2011/07/07","135.3600","169802100.0000","135.1600","135.7000","134.8800"
"2011/07/06","133.9700","143118700.0000","133.4900","134.1400","133.1100"
"2011/07/05","133.8100","165915500.0000","133.7800","134.0800","133.3900"
"2011/07/01","133.9200","201919900.0000","132.0900","134.1000","131.7800"
"2011/06/30","131.9700","215826000.0000","131.1400","132.1800","130.7050"
"2011/06/29","130.7200","243852700.0000","130.2000","130.9300","129.6321"
"2011/06/28","129.6100","165147700.0000","128.4500","129.6300","128.2700"
"2011/06/27","127.9400","166298800.0000","126.8900","128.4300","126.6400"
"2011/06/24","126.8100","225779100.0000","128.2700","128.3700","126.6200"
"2011/06/23","128.3010","333582300.0000","127.1600","128.6361","126.1900"
"2011/06/22","128.6700","176105700.0000","129.0500","129.8100","128.5900"
"2011/06/21","129.4500","190659800.0000","128.3600","129.7000","127.7535"
"2011/06/20","127.7000","159290000.0000","126.6200","127.9700","126.5800"
"2011/06/17","127.0500","233188200.0000","127.9300","127.9400","126.6200"
"2011/06/16","127.3000","307669600.0000","127.0600","127.9700","126.3200"
"2011/06/15","127.0200","300356400.0000","128.2400","129.2991","126.6800"
"2011/06/14","129.3200","160112000.0000","128.8700","129.7700","128.8200"
"2011/06/13","127.7000","184385700.0000","127.8900","128.2400","127.0500"
"2011/06/10","127.6000","238398200.0000","128.8500","128.9300","127.2600"
"2011/06/09","129.4000","160664200.0000","128.7700","129.9300","128.4600"
"2011/06/08","128.4200","197686000.0000","128.7600","129.1900","128.1800"
"2011/06/07","128.9600","161373600.0000","129.7000","130.0700","128.8500"
"2011/06/06","129.0450","178992100.0000","130.0900","130.3600","128.8700"
"2011/06/03","130.4200","234411100.0000","130.1500","131.4200","130.0800"
"2011/06/02","131.7300","200269800.0000","131.9600","132.2400","130.9600"
"2011/06/01","131.8700","232429200.0000","134.5100","134.9234","131.7600"
"2011/05/31","134.9000","164326700.0000","134.7700","134.9200","133.8400"
"2011/05/27","133.5100","120766100.0000","133.3700","133.8700","132.9588"
"2011/05/26","133.0000","164861400.0000","132.0300","133.2400","131.7800"
"2011/05/25","132.3900","150861000.0000","131.4200","132.9400","131.3800"
"2011/05/24","131.9500","147089300.0000","132.4400","132.7300","131.7000"
"2011/05/23","132.0600","168345700.0000","131.9800","133.6475","131.5900"
"2011/05/20","133.6100","182411000.0000","134.3300","134.6781","133.3600"
"2011/05/19","134.6800","118653200.0000","134.8000","135.0300","133.9400"
"2011/05/18","134.3600","134986100.0000","133.2400","134.5000","132.9500"
"2011/05/17","133.1700","192750300.0000","132.6900","133.3500","132.1200"
"2011/05/16","133.1900","141536500.0000","133.5600","134.6100","132.9700"
"2011/05/13","134.0400","157362900.0000","135.1500","135.3400","133.5600"
"2011/05/12","135.0800","170952100.0000","134.0800","135.3600","133.3900"
"2011/05/11","134.4400","193466800.0000","135.6700","135.6900","133.8200"
"2011/05/10","135.8700","114684600.0000","135.1700","136.1100","135.0000"
"2011/05/09","134.7200","113876600.0000","134.1900","135.1100","133.9800"
"2011/05/06","134.2000","222789900.0000","134.9400","135.6300","133.2200"
"2011/05/05","133.6100","226718400.0000","134.0800","134.9500","133.0200"
"2011/05/04","134.8300","182550000.0000","135.6700","135.7300","134.2300"
"2011/05/03","135.7300","138106700.0000","135.9600","136.1900","135.0450"
"2011/05/02","136.2200","126156800.0000","137.0700","137.1800","135.9500"
"2011/04/29","136.4300","114919200.0000","136.1600","136.5700","135.9800"
"2011/04/28","136.1100","124665300.0000","135.4300","136.2900","135.4100"
"2011/04/27","135.6700","143039500.0000","135.0500","135.8700","134.5000"
"2011/04/26","134.7910","146589400.0000","134.0500","135.0600","133.9100"
"2011/04/25","133.6400","65231070.0000","133.6800","133.8600","133.2000"
"2011/04/21","133.7800","136120600.0000","133.7900","133.8400","133.1046"
"2011/04/20","133.1000","155613800.0000","132.8800","133.3900","132.7900"
"2011/04/19","131.3100","124077800.0000","130.7600","131.3500","130.4400"
"2011/04/18","130.5600","210499300.0000","130.5900","132.0301","129.5100"
"2011/04/15","132.0400","168493800.0000","131.8000","132.3700","131.4100"
"2011/04/14","131.5600","161094600.0000","130.7000","131.7600","130.2700"
"2011/04/13","131.4600","161915800.0000","132.0800","132.1800","130.9600"
"2011/04/12","131.4700","161146100.0000","131.7200","131.9800","130.9900"
"2011/04/11","132.4600","121312800.0000","133.0000","133.4500","132.1400"
"2011/04/08","132.8600","147765800.0000","133.9100","133.9900","132.3100"
"2011/04/07","133.3200","170820700.0000","133.4200","133.9775","132.6600"
"2011/04/06","133.6600","120211800.0000","133.8800","134.0000","133.1200"
"2011/04/05","133.2400","120765600.0000","133.0000","133.8300","132.9400"
"2011/04/04","133.2600","100632800.0000","133.4300","133.6700","132.8800"
"2011/04/01","133.1500","153898300.0000","133.4100","133.7700","132.8300"
"2011/03/31","132.5900","132523500.0000","132.6000","132.9600","132.4500"
"2011/03/30","132.7700","135610700.0000","132.5500","133.1600","132.3600"
"2011/03/29","131.8600","129190100.0000","130.8700","131.9000","130.4400"
"2011/03/28","130.9800","108855400.0000","131.5800","131.9200","130.9400"
"2011/03/25","131.3000","155601000.0000","131.2400","131.8700","130.8921"
"2011/03/24","130.9000","158099900.0000","130.4000","131.0900","129.6700"
"2011/03/23","129.6600","148170300.0000","128.9300","130.0000","128.3200"
"2011/03/22","129.2900","129565900.0000","129.7200","129.8900","129.1700"
"2011/03/21","129.7400","153776100.0000","129.3500","130.0100","129.2000"
"2011/03/18","127.7600","229481500.0000","128.8400","128.8800","127.5100"
"2011/03/17","127.8500","253903500.0000","128.0000","128.3900","127.1000"
"2011/03/16","126.1750","464759800.0000","128.1500","128.5700","125.2800"
"2011/03/15","128.5600","357883500.0000","126.5900","129.3300","126.5000"
"2011/03/14","130.0500","234912000.0000","129.9900","130.4800","129.0600"
"2011/03/11","130.8400","225278700.0000","129.5200","131.3100","129.4900"
"2011/03/10","129.9375","300506500.0000","131.0000","131.1800","129.8100"
"2011/03/09","132.3900","153720600.0000","132.3200","132.8000","131.6000"
"2011/03/08","132.5800","174388900.0000","131.6400","133.0000","131.0700"
"2011/03/07","131.4300","216539600.0000","132.8600","133.1594","130.7350"
"2011/03/04","132.4700","276896300.0000","133.3700","133.6300","131.6000"
"2011/03/03","133.4700","175890100.0000","132.4000","133.6200","132.3900"
"2011/03/02","131.2100","200057300.0000","130.7500","131.8200","130.3500"
"2011/03/01","130.9300","253563500.0000","133.5700","133.6900","130.8900"
"2011/02/28","133.1500","141282500.0000","132.8200","133.3200","132.3800"
"2011/02/25","132.3300","141469100.0000","131.4800","132.4100","131.4000"
"2011/02/24","130.9300","260046200.0000","130.8800","131.4400","129.7000"
"2011/02/23","131.0200","227015400.0000","131.7500","132.0700","130.2100"
"2011/02/22","131.8300","232766100.0000","133.1200","134.5615","131.4700"
"2011/02/18","134.5300","129652800.0000","134.3700","134.6900","134.0600"
"2011/02/17","134.2500","109751600.0000","133.4600","134.4300","133.3400"
"2011/02/16","133.8500","130987300.0000","133.4600","134.0100","133.1900"
"2011/02/15","133.0100","119424200.0000","133.0200","133.2200","132.3167"
"2011/02/14","133.4300","101452300.0000","133.0300","133.5400","132.8800"
"2011/02/11","133.1100","137656300.0000","131.8000","133.2800","131.7700"
"2011/02/10","132.3210","162453800.0000","131.6000","132.4700","131.3000"
"2011/02/09","132.2690","146252300.0000","132.2100","132.6300","131.6100"
"2011/02/08","132.5700","98754150.0000","132.0900","132.6400","131.7300"
"2011/02/07","131.9700","112263800.0000","131.4400","132.4000","131.4300"
"2011/02/04","131.1500","134477500.0000","130.8300","131.2000","130.2300"
"2011/02/03","130.7800","145645700.0000","130.2600","130.9800","129.5700"
"2011/02/02","130.4850","117607900.0000","130.4000","130.8400","130.3300"
"2011/02/01","130.7400","166860100.0000","129.4600","130.9700","129.3801"
"2011/01/31","128.6800","149034400.0000","128.0700","128.7800","127.7500"
"2011/01/28","127.7200","295344900.0000","130.1400","130.3500","127.5100"
"2011/01/27","129.9900","123184500.0000","129.7000","130.2100","129.4700"
"2011/01/26","129.6700","141101900.0000","129.4900","130.0500","129.2300"
"2011/01/25","129.1700","167352500.0000","128.7600","129.2800","128.1100"
"2011/01/24","129.1000","113613100.0000","128.2850","129.2500","128.2600"
"2011/01/21","128.3700","151309000.0000","128.8800","129.1700","128.2300"
"2011/01/20","128.0800","175493400.0000","127.9600","128.4000","127.1300"
"2011/01/19","128.2500","151490400.0000","129.4100","129.5357","127.9100"
"2011/01/18","129.5200","114223100.0000","129.1800","129.6400","129.0300"
"2011/01/14","129.3000","117553100.0000","128.1900","129.3300","128.1000"
"2011/01/13","128.3675","128943400.0000","128.6300","128.6900","128.0500"
"2011/01/12","128.5800","107330200.0000","128.2100","128.7200","127.4621"
"2011/01/11","127.4300","110121300.0000","127.4400","127.7400","126.9500"
"2011/01/10","126.9800","122187700.0000","126.5800","127.1600","126.2000"
"2011/01/07","127.1400","155950000.0000","127.5600","127.7700","126.1500"
"2011/01/06","127.3900","122386600.0000","127.6900","127.8300","127.0100"
"2011/01/05","127.6400","133827900.0000","126.5800","127.7250","126.4600"
"2011/01/04","126.9800","137160400.0000","127.3300","127.3700","126.1900"
"2011/01/03","127.0500","138477500.0000","126.7100","127.6000","125.6969"
"2010/12/31","125.7500","91196460.0000","125.5300","125.8700","125.3300"
"2010/12/30","125.7200","76585180.0000","125.8000","126.1300","125.5300"
"2010/12/29","125.9200","57959510.0000","125.9800","126.2000","125.9000"
"2010/12/28","125.8300","55256460.0000","125.9000","125.9500","125.5000"
"2010/12/27","125.6500","58059910.0000","125.1300","125.7700","125.0400"
"2010/12/23","125.6000","70050250.0000","125.6400","125.7800","125.2900"
"2010/12/22","125.7800","78811740.0000","125.4800","125.8200","125.4100"
"2010/12/21","125.3900","94816960.0000","124.9900","125.4700","124.8700"
"2010/12/20","124.6000","118795400.0000","124.6400","124.9000","123.9800"
"2010/12/17","124.3000","140557000.0000","124.0800","124.4600","123.8200"
"2010/12/16","124.8200","178402100.0000","124.1800","124.9100","123.7500"
"2010/12/15","124.0980","159319300.0000","124.4400","124.9300","123.8900"
"2010/12/14","124.6700","146992200.0000","124.7500","125.2300","124.2900"
"2010/12/13","124.5600","133592500.0000","125.0500","125.2000","124.5200"
"2010/12/10","124.4800","117409300.0000","124.1400","124.6000","123.7300"
"2010/12/09","123.7600","123112300.0000","123.9700","124.0200","123.1500"
"2010/12/08","123.2800","137704500.0000","122.9800","123.3800","122.4100"
"2010/12/07","122.8300","206179600.0000","123.9400","124.0100","122.7600"
"2010/12/06","122.7600","101753800.0000","122.6300","123.0400","122.5000"
"2010/12/03","122.8900","151213400.0000","122.1400","123.0300","122.1100"
"2010/12/02","122.5600","190948100.0000","121.2000","122.6500","121.1300"
"2010/12/01","121.0100","220794000.0000","120.2000","121.2400","120.1900"
"2010/11/30","118.4925","233572700.0000","117.9800","119.1700","117.8100"
"2010/11/29","119.1620","223428800.0000","118.5000","119.4800","117.7400"
"2010/11/26","118.8000","76007700.0000","119.1600","119.8100","118.8000"
"2010/11/24","120.2000","140008200.0000","119.2000","120.2300","119.1800"
"2010/11/23","118.4475","221836300.0000","118.7700","119.0150","117.9900"
"2010/11/22","120.1900","181343000.0000","119.6900","120.2400","118.7700"
"2010/11/19","120.2900","156794700.0000","119.9000","120.3400","119.2500"
"2010/11/18","119.9575","197299300.0000","119.3600","120.3900","119.3500"
"2010/11/17","118.2180","171985000.0000","118.2100","118.7100","117.8600"
"2010/11/16","118.1600","299394500.0000","119.2900","119.4900","117.5900"
"2010/11/15","120.0300","163377400.0000","120.5800","121.0500","119.9800"
"2010/11/12","120.1980","238913300.0000","120.8200","121.3500","119.6500"
"2010/11/11","121.6350","157645500.0000","121.0500","121.8200","120.6800"
"2010/11/10","122.1000","220414000.0000","121.5800","122.1600","120.6600"
"2010/11/09","121.6100","185953700.0000","122.8200","122.9500","121.1200"
"2010/11/08","122.4900","155514800.0000","122.3400","122.6900","121.9400"
"2010/11/05","122.7250","180526500.0000","122.3400","122.9200","122.1800"
"2010/11/04","122.2600","214528700.0000","121.2800","122.3200","119.9724"
"2010/11/03","119.9500","226366000.0000","119.6750","120.0200","118.4500"
"2010/11/02","119.4750","157895200.0000","119.4200","119.7500","119.1000"
"2010/11/01","118.5300","173725700.0000","119.0700","119.7500","117.8500"
"2010/10/29","118.4900","144155000.0000","118.2800","118.7200","118.0700"
"2010/10/28","118.4000","168278100.0000","119.0600","119.1100","117.8300"
"2010/10/27","118.3800","189804700.0000","117.8900","118.5100","117.2600"
"2010/10/26","118.7200","158855800.0000","118.1000","118.8400","117.8700"
"2010/10/25","118.7000","150835600.0000","119.1400","119.7600","118.6100"
"2010/10/22","118.3470","108114500.0000","118.3100","118.5300","118.0000"
"2010/10/21","118.1300","221312900.0000","118.4000","119.0900","117.2100"
"2010/10/20","117.8700","199762000.0000","116.9400","118.4400","116.8700"
"2010/10/19","116.7300","280250900.0000","117.1900","117.8500","116.0200"
"2010/10/18","118.2800","140792500.0000","117.7400","118.6700","117.3100"
"2010/10/15","117.7000","243456600.0000","118.2800","118.3500","116.7600"
"2010/10/14","117.4600","217276800.0000","117.8100","118.0100","116.7200"
"2010/10/13","117.9200","193851400.0000","117.6600","118.5500","117.3800"
"2010/10/12","117.0100","181682500.0000","116.2700","117.3500","115.6500"
"2010/10/11","116.6500","102914300.0000","116.7200","116.9700","116.2500"
"2010/10/08","116.5375","177492800.0000","116.0500","116.8600","115.6100"
"2010/10/07","115.8900","164623200.0000","116.5000","116.5300","115.1900"
"2010/10/06","116.0300","148499300.0000","116.0200","116.3300","115.5600"
"2010/10/05","116.0400","228110800.0000","114.8000","116.3200","114.6700"
"2010/10/04","113.7500","165925700.0000","114.3700","114.8500","113.1800"
"2010/10/01","114.6100","174380700.0000","114.9900","115.1200","113.9300"
"2010/09/30","114.1300","286889400.0000","115.0500","115.7900","113.5900"
"2010/09/29","114.4700","179530000.0000","114.3800","114.9100","114.0200"
"2010/09/28","114.6700","208106400.0000","114.4200","115.0400","113.1800"
"2010/09/27","114.2700","128488300.0000","114.8600","114.9900","114.1600"
"2010/09/24","114.8200","210573700.0000","113.7500","114.9000","113.6500"
